date, open, high, low, close, vol
20160503 123700,1.151810,1.151940,1.151800,1.151830,0
20160503 123800,1.151820,1.151840,1.151630,1.151700,0
20160503 123900,1.151710,1.151740,1.151540,1.151540,0
20160503 124000,1.151530,1.151810,1.151480,1.151760,0
20160503 124100,1.151760,1.152000,1.151750,1.151990,0
20160503 124200,1.151980,1.151980,1.151880,1.151920,0
20160503 124300,1.151920,1.152010,1.151870,1.152000,0
20160503 124400,1.152050,1.152220,1.152050,1.152190,0
20160503 124500,1.152200,1.152200,1.151880,1.151980,0
20160503 124600,1.151980,1.152000,1.151830,1.151910,0
20160503 124700,1.151920,1.152120,1.151800,1.152030,0
20160503 124800,1.152030,1.152050,1.151840,1.151840,0
20160503 124900,1.151830,1.151870,1.151800,1.151870,0
20160503 125000,1.151860,1.151860,1.151800,1.151800,0
20160503 125100,1.151800,1.151890,1.151670,1.151890,0
20160503 125200,1.151890,1.152080,1.151890,1.151910,0
20160503 125300,1.151910,1.151940,1.151630,1.151640,0
20160503 125400,1.151650,1.152010,1.151600,1.151990,0
20160503 125500,1.151980,1.152140,1.151980,1.152080,0
20160503 125600,1.152070,1.152230,1.152060,1.152180,0
20160503 125700,1.152210,1.152300,1.152120,1.152270,0
20160503 125800,1.152270,1.152450,1.152250,1.152430,0
20160503 125900,1.152440,1.152770,1.152380,1.152640,0
20160503 130000,1.152630,1.152690,1.152520,1.152690,0
20160503 130100,1.152690,1.152710,1.152470,1.152610,0
20160503 130200,1.152620,1.153390,1.152560,1.153010,0
20160503 130300,1.153000,1.153170,1.152870,1.152920,0
20160503 130400,1.152920,1.153070,1.152890,1.153070,0
20160503 130500,1.153070,1.153130,1.153020,1.153090,0
20160503 130600,1.153080,1.153140,1.153010,1.153110,0
20160503 130700,1.153120,1.153130,1.153010,1.153100,0
20160503 130800,1.153090,1.153320,1.153080,1.153310,0
20160503 130900,1.153300,1.153380,1.153230,1.153350,0
20160503 131000,1.153340,1.153380,1.153240,1.153380,0
20160503 131100,1.153390,1.153460,1.153140,1.153170,0
20160503 131200,1.153170,1.153230,1.153090,1.153210,0
20160503 131300,1.153210,1.153520,1.153210,1.153500,0
20160503 131400,1.153530,1.153700,1.153420,1.153480,0
20160503 131500,1.153480,1.153570,1.153460,1.153510,0
20160503 131600,1.153510,1.153620,1.153440,1.153610,0
20160503 131700,1.153610,1.153610,1.153550,1.153570,0
20160503 131800,1.153570,1.153570,1.153510,1.153540,0
20160503 131900,1.153550,1.153710,1.153550,1.153580,0
20160503 132000,1.153580,1.153750,1.153580,1.153730,0
20160503 132100,1.153730,1.153730,1.153530,1.153650,0
20160503 132200,1.153670,1.153820,1.153570,1.153810,0
20160503 132300,1.153800,1.153830,1.153590,1.153650,0
20160503 132400,1.153610,1.153620,1.153140,1.153140,0
20160503 132500,1.153150,1.153310,1.153030,1.153200,0
20160503 132600,1.153200,1.153330,1.153160,1.153260,0
20160503 132700,1.153260,1.153290,1.153190,1.153190,0
20160503 132800,1.153180,1.153310,1.153160,1.153300,0
20160503 132900,1.153310,1.153320,1.153180,1.153200,0
20160503 133000,1.153200,1.153260,1.153110,1.153120,0
20160503 133100,1.153110,1.153110,1.153060,1.153070,0
20160503 133200,1.153070,1.153150,1.152980,1.153120,0
20160503 133300,1.153110,1.153420,1.153090,1.153250,0
20160503 133400,1.153260,1.153280,1.153160,1.153200,0
20160503 133500,1.153200,1.153200,1.152860,1.152890,0
20160503 133600,1.152870,1.153000,1.152760,1.152890,0
20160503 133700,1.152900,1.153140,1.152890,1.153070,0
20160503 133800,1.153070,1.153170,1.153050,1.153160,0
20160503 133900,1.153170,1.153330,1.153130,1.153130,0
20160503 134000,1.153120,1.153180,1.153120,1.153160,0
20160503 134100,1.153170,1.153370,1.153110,1.153210,0
20160503 134200,1.153200,1.153200,1.152710,1.152790,0
20160503 134300,1.152800,1.152800,1.152550,1.152730,0
20160503 134400,1.152740,1.152990,1.152720,1.152940,0
20160503 134500,1.152930,1.153200,1.152920,1.153070,0
20160503 134600,1.153080,1.153080,1.152920,1.152930,0
20160503 134700,1.152940,1.153000,1.152910,1.152980,0
20160503 134800,1.152970,1.153060,1.152970,1.153040,0
20160503 134900,1.153030,1.153030,1.152920,1.152980,0
20160503 135000,1.152990,1.153370,1.152990,1.153310,0
20160503 135100,1.153320,1.153380,1.153200,1.153290,0
20160503 135200,1.153270,1.153280,1.153040,1.153180,0
20160503 135300,1.153180,1.153500,1.153180,1.153470,0
20160503 135400,1.153450,1.153480,1.152890,1.152900,0
20160503 135500,1.152890,1.152900,1.152730,1.152830,0
20160503 135600,1.152840,1.152860,1.152730,1.152770,0
20160503 135700,1.152760,1.152760,1.152570,1.152610,0
20160503 135800,1.152600,1.152830,1.152590,1.152800,0
20160503 135900,1.152810,1.152830,1.152370,1.152420,0
20160503 140000,1.152420,1.152560,1.152280,1.152410,0
20160503 140100,1.152410,1.152550,1.152400,1.152540,0
20160503 140200,1.152550,1.152660,1.152530,1.152660,0
20160503 140300,1.152660,1.152660,1.152540,1.152570,0
20160503 140400,1.152560,1.152680,1.152280,1.152340,0
20160503 140500,1.152350,1.152510,1.152280,1.152320,0
20160503 140600,1.152330,1.152370,1.152220,1.152360,0
20160503 140700,1.152350,1.152350,1.152060,1.152160,0
20160503 140800,1.152170,1.152310,1.152040,1.152300,0
20160503 140900,1.152310,1.152340,1.151960,1.151960,0
20160503 141000,1.151970,1.152210,1.151930,1.152170,0
20160503 141100,1.152170,1.152180,1.152070,1.152160,0
20160503 141200,1.152190,1.152350,1.152190,1.152220,0
20160503 141300,1.152210,1.152350,1.152200,1.152210,0
20160503 141400,1.152230,1.152230,1.152000,1.152010,0
20160503 141500,1.152010,1.152280,1.152010,1.152270,0
20160503 141600,1.152270,1.152510,1.152270,1.152400,0
20160503 141700,1.152380,1.152610,1.152370,1.152420,0
20160503 141800,1.152420,1.152440,1.152390,1.152410,0
20160503 141900,1.152410,1.152440,1.152320,1.152330,0
20160503 142000,1.152320,1.152360,1.152260,1.152360,0
20160503 142100,1.152360,1.152470,1.152210,1.152430,0
20160503 142200,1.152420,1.152610,1.152410,1.152520,0
20160503 142300,1.152520,1.152550,1.152410,1.152420,0
20160503 142400,1.152420,1.152420,1.152260,1.152330,0
20160503 142500,1.152340,1.152340,1.152190,1.152260,0
20160503 142600,1.152260,1.152260,1.152070,1.152110,0
20160503 142700,1.152150,1.152250,1.152000,1.152010,0
20160503 142800,1.152050,1.152180,1.152000,1.152050,0
20160503 142900,1.152050,1.152150,1.151710,1.151740,0
20160503 143000,1.151740,1.151810,1.151650,1.151760,0
20160503 143100,1.151760,1.151760,1.151660,1.151670,0
20160503 143200,1.151670,1.151760,1.151650,1.151730,0
20160503 143300,1.151750,1.151890,1.151750,1.151880,0
20160503 143400,1.151880,1.151930,1.151800,1.151800,0
20160503 143500,1.151810,1.151900,1.151640,1.151660,0
20160503 143600,1.151650,1.151660,1.151570,1.151570,0
20160503 143700,1.151570,1.151570,1.151160,1.151260,0
20160503 143800,1.151230,1.151300,1.151120,1.151130,0
20160503 143900,1.151120,1.151250,1.151070,1.151080,0
20160503 144000,1.151090,1.151190,1.151020,1.151150,0
20160503 144100,1.151200,1.151210,1.151120,1.151210,0
20160503 144200,1.151230,1.151440,1.151220,1.151400,0
20160503 144300,1.151390,1.151410,1.151220,1.151280,0
20160503 144400,1.151300,1.151330,1.151290,1.151330,0
20160503 144500,1.151320,1.151500,1.151280,1.151480,0
20160503 144600,1.151480,1.151480,1.151320,1.151330,0
20160503 144700,1.151340,1.151340,1.151180,1.151270,0
20160503 144800,1.151270,1.151350,1.151260,1.151290,0
20160503 144900,1.151290,1.151290,1.151080,1.151120,0
20160503 145000,1.151150,1.151630,1.151140,1.151630,0
20160503 145100,1.151630,1.151630,1.151340,1.151340,0
20160503 145200,1.151350,1.151360,1.151290,1.151320,0
20160503 145300,1.151300,1.151300,1.151000,1.151030,0
20160503 145400,1.151020,1.151100,1.150790,1.150800,0
20160503 145500,1.150790,1.150850,1.150660,1.150700,0
20160503 145600,1.150710,1.150800,1.150660,1.150800,0
20160503 145700,1.150790,1.150920,1.150780,1.150870,0
20160503 145800,1.150880,1.150880,1.150510,1.150520,0
20160503 145900,1.150530,1.150780,1.150500,1.150740,0
20160503 150000,1.150730,1.150810,1.150520,1.150760,0
20160503 150100,1.150770,1.150970,1.150770,1.150970,0
20160503 150200,1.150970,1.150970,1.150840,1.150890,0
20160503 150300,1.150890,1.150990,1.150890,1.150990,0
20160503 150400,1.150990,1.150990,1.150490,1.150500,0
20160503 150500,1.150500,1.150510,1.150330,1.150370,0
20160503 150600,1.150370,1.150440,1.150330,1.150440,0
20160503 150700,1.150480,1.150650,1.150480,1.150630,0
20160503 150800,1.150640,1.150710,1.150560,1.150570,0
20160503 150900,1.150590,1.150620,1.150420,1.150540,0
20160503 151000,1.150550,1.150680,1.150510,1.150680,0
20160503 151100,1.150680,1.150770,1.150660,1.150690,0
20160503 151200,1.150690,1.150960,1.150690,1.150940,0
20160503 151300,1.150930,1.150990,1.150820,1.150860,0
20160503 151400,1.150860,1.150960,1.150770,1.150890,0
20160503 151500,1.150870,1.150980,1.150860,1.150960,0
20160503 151600,1.150960,1.150990,1.150870,1.150900,0
20160503 151700,1.150910,1.150970,1.150900,1.150900,0
20160503 151800,1.150900,1.150920,1.150860,1.150920,0
20160503 151900,1.150920,1.151020,1.150920,1.150940,0
20160503 152000,1.150960,1.151070,1.150740,1.151010,0
20160503 152100,1.151010,1.151170,1.150990,1.151140,0
20160503 152200,1.151140,1.151200,1.151100,1.151200,0
20160503 152300,1.151210,1.151210,1.151020,1.151120,0
20160503 152400,1.151130,1.151140,1.151070,1.151070,0
20160503 152500,1.151050,1.151080,1.150550,1.150710,0
20160503 152600,1.150710,1.150740,1.150620,1.150640,0
20160503 152700,1.150630,1.150660,1.150630,1.150650,0
20160503 152800,1.150660,1.150750,1.150660,1.150720,0
20160503 152900,1.150680,1.150730,1.150650,1.150670,0
20160503 153000,1.150680,1.150760,1.150650,1.150730,0
20160503 153100,1.150710,1.150710,1.150560,1.150590,0
20160503 153200,1.150590,1.150660,1.150590,1.150620,0
20160503 153300,1.150610,1.150610,1.150480,1.150520,0
20160503 153400,1.150520,1.150540,1.150470,1.150540,0
20160503 153500,1.150540,1.150540,1.150490,1.150510,0
20160503 153600,1.150510,1.150560,1.150480,1.150510,0
20160503 153700,1.150510,1.150550,1.150510,1.150550,0
20160503 153800,1.150550,1.150590,1.150520,1.150520,0
20160503 153900,1.150530,1.150650,1.150500,1.150610,0
20160503 154000,1.150610,1.150620,1.150520,1.150540,0
20160503 154100,1.150540,1.150610,1.150510,1.150610,0
20160503 154200,1.150610,1.150650,1.150610,1.150650,0
20160503 154300,1.150650,1.150690,1.150650,1.150660,0
20160503 154400,1.150660,1.150660,1.150560,1.150560,0
20160503 154500,1.150570,1.150680,1.150560,1.150670,0
20160503 154600,1.150670,1.150720,1.150600,1.150610,0
20160503 154700,1.150610,1.150630,1.150610,1.150610,0
20160503 154800,1.150600,1.151030,1.150570,1.151020,0
20160503 154900,1.151000,1.151010,1.150820,1.150880,0
20160503 155000,1.150870,1.151050,1.150820,1.150990,0
20160503 155100,1.150980,1.151000,1.150850,1.150870,0
20160503 155200,1.150890,1.150960,1.150800,1.150940,0
20160503 155300,1.150940,1.150980,1.150840,1.150840,0
20160503 155400,1.150850,1.150890,1.150790,1.150820,0
20160503 155500,1.150840,1.150970,1.150840,1.150890,0
20160503 155600,1.150840,1.150840,1.150720,1.150730,0
20160503 155700,1.150710,1.150740,1.150620,1.150720,0
20160503 155800,1.150710,1.150780,1.150620,1.150750,0
20160503 155900,1.150740,1.150740,1.150620,1.150620,0
20160503 160000,1.150610,1.150820,1.150600,1.150820,0
20160503 160100,1.150810,1.150810,1.150690,1.150770,0
20160503 160200,1.150770,1.150830,1.150770,1.150830,0
20160503 160300,1.150820,1.150910,1.150810,1.150860,0
20160503 160400,1.150870,1.150930,1.150820,1.150870,0
20160503 160500,1.150870,1.150940,1.150870,1.150900,0
20160503 160600,1.150890,1.150920,1.150880,1.150920,0
20160503 160700,1.150910,1.150910,1.150570,1.150670,0
20160503 160800,1.150650,1.150810,1.150630,1.150780,0
20160503 160900,1.150730,1.150960,1.150710,1.150880,0
20160503 161000,1.150870,1.150870,1.150760,1.150790,0
20160503 161100,1.150800,1.150810,1.150750,1.150750,0
20160503 161200,1.150750,1.150760,1.150740,1.150750,0
20160503 161300,1.150750,1.150750,1.150740,1.150750,0
20160503 161400,1.150750,1.150750,1.150450,1.150530,0
20160503 161500,1.150540,1.150590,1.150500,1.150500,0
20160503 161600,1.150490,1.150510,1.150440,1.150480,0
20160503 161700,1.150470,1.150580,1.150460,1.150560,0
20160503 161800,1.150560,1.150560,1.150540,1.150540,0
20160503 161900,1.150520,1.150520,1.150430,1.150470,0
20160503 162000,1.150450,1.150630,1.150440,1.150460,0
20160503 162100,1.150460,1.150500,1.150340,1.150340,0
20160503 162200,1.150330,1.150340,1.150300,1.150320,0
20160503 162300,1.150310,1.150390,1.150290,1.150390,0
20160503 162400,1.150410,1.150460,1.150370,1.150430,0
20160503 162500,1.150430,1.150480,1.150420,1.150460,0
20160503 162600,1.150460,1.150490,1.150460,1.150490,0
20160503 162700,1.150490,1.150590,1.150490,1.150550,0
20160503 162800,1.150560,1.150590,1.150540,1.150560,0
20160503 162900,1.150530,1.150550,1.150480,1.150530,0
20160503 163000,1.150510,1.150640,1.150500,1.150640,0
20160503 163100,1.150630,1.150690,1.150570,1.150670,0
20160503 163200,1.150660,1.150740,1.150650,1.150740,0
20160503 163300,1.150770,1.150770,1.150740,1.150750,0
20160503 163400,1.150760,1.150780,1.150740,1.150740,0
20160503 163500,1.150740,1.150750,1.150730,1.150740,0
20160503 163600,1.150740,1.150790,1.150730,1.150780,0
20160503 163700,1.150780,1.150790,1.150480,1.150480,0
20160503 163800,1.150460,1.150510,1.150440,1.150510,0
20160503 163900,1.150510,1.150560,1.150510,1.150560,0
20160503 164000,1.150550,1.150650,1.150550,1.150600,0
20160503 164100,1.150610,1.150640,1.150590,1.150610,0
20160503 164200,1.150640,1.150640,1.150590,1.150590,0
20160503 164300,1.150600,1.150640,1.150590,1.150590,0
20160503 164400,1.150580,1.150660,1.150580,1.150610,0
20160503 164500,1.150600,1.150640,1.150510,1.150630,0
20160503 164600,1.150650,1.150690,1.150640,1.150670,0
20160503 164700,1.150680,1.150700,1.150660,1.150680,0
20160503 164800,1.150660,1.150700,1.150660,1.150700,0
20160503 164900,1.150700,1.150730,1.150700,1.150710,0
20160503 165000,1.150710,1.150710,1.150580,1.150590,0
20160503 165100,1.150590,1.150600,1.150550,1.150550,0
20160503 165200,1.150570,1.150580,1.150450,1.150450,0
20160503 165300,1.150450,1.150450,1.150300,1.150300,0
20160503 165400,1.150300,1.150320,1.150250,1.150270,0
20160503 165500,1.150290,1.150410,1.150170,1.150390,0
20160503 165600,1.150370,1.150390,1.150100,1.150110,0
20160503 165700,1.150130,1.150170,1.150080,1.150080,0
20160503 165800,1.150070,1.150070,1.149560,1.149570,0
20160503 165900,1.149570,1.149640,1.149550,1.149580,0
20160503 170000,1.149580,1.150010,1.149510,1.149610,0
20160503 170100,1.149590,1.149670,1.149590,1.149650,0
20160503 170200,1.149650,1.149700,1.149650,1.149670,0
20160503 170300,1.149660,1.149670,1.149590,1.149590,0
20160503 170400,1.149600,1.149820,1.149520,1.149600,0
20160503 170500,1.149620,1.149710,1.149560,1.149680,0
20160503 170600,1.149700,1.149730,1.149690,1.149730,0
20160503 170700,1.149730,1.149730,1.149730,1.149730,0
20160503 170800,1.149730,1.149780,1.149730,1.149760,0
20160503 170900,1.149760,1.149860,1.149730,1.149780,0
20160503 171000,1.149790,1.149980,1.149790,1.149950,0
20160503 171100,1.149940,1.149940,1.149810,1.149910,0
20160503 171200,1.149920,1.149940,1.149900,1.149930,0
20160503 171300,1.149940,1.149940,1.149820,1.149860,0
20160503 171400,1.149870,1.149900,1.149860,1.149860,0
20160503 171500,1.149970,1.149970,1.149720,1.149740,0
20160503 171600,1.149730,1.149780,1.149710,1.149710,0
20160503 171700,1.149680,1.149710,1.149670,1.149670,0
20160503 171800,1.149700,1.149710,1.149630,1.149650,0
20160503 171900,1.149670,1.149730,1.149530,1.149620,0
20160503 172000,1.149620,1.149620,1.149500,1.149500,0
20160503 172100,1.149500,1.149590,1.149480,1.149590,0
20160503 172200,1.149630,1.149650,1.149630,1.149650,0
20160503 172300,1.149650,1.149650,1.149640,1.149650,0
20160503 172400,1.149650,1.149660,1.149540,1.149660,0
20160503 172500,1.149620,1.149660,1.149620,1.149660,0
20160503 172600,1.149620,1.149660,1.149620,1.149660,0
20160503 172700,1.149660,1.149660,1.149600,1.149600,0
20160503 172800,1.149590,1.149590,1.149530,1.149530,0
20160503 172900,1.149540,1.149580,1.149540,1.149560,0
20160503 173000,1.149570,1.149590,1.149570,1.149590,0
20160503 173100,1.149590,1.149590,1.149550,1.149550,0
20160503 173200,1.149550,1.149550,1.149530,1.149530,0
20160503 173300,1.149530,1.149560,1.149530,1.149560,0
20160503 173400,1.149560,1.149560,1.149540,1.149540,0
20160503 173500,1.149540,1.149650,1.149540,1.149600,0
20160503 173600,1.149580,1.149580,1.149570,1.149580,0
20160503 173700,1.149580,1.149580,1.149540,1.149550,0
20160503 173800,1.149550,1.149560,1.149380,1.149480,0
20160503 173900,1.149470,1.149700,1.149460,1.149700,0
20160503 174000,1.149700,1.149880,1.149630,1.149730,0
20160503 174100,1.149720,1.149720,1.149380,1.149630,0
20160503 174200,1.149620,1.149640,1.149420,1.149640,0
20160503 174300,1.149640,1.149660,1.149550,1.149550,0
20160503 174400,1.149550,1.149550,1.149490,1.149500,0
20160503 174500,1.149510,1.149510,1.149420,1.149440,0
20160503 174600,1.149410,1.149450,1.149380,1.149400,0
20160503 174700,1.149390,1.149400,1.149310,1.149310,0
20160503 174800,1.149310,1.149460,1.149310,1.149370,0
20160503 174900,1.149370,1.149660,1.149370,1.149660,0
20160503 175000,1.149660,1.149760,1.149600,1.149750,0
20160503 175100,1.149760,1.149790,1.149610,1.149660,0
20160503 175200,1.149650,1.149810,1.149420,1.149750,0
20160503 175300,1.149750,1.149810,1.149440,1.149500,0
20160503 175400,1.149500,1.149730,1.149460,1.149460,0
20160503 175500,1.149460,1.149560,1.149410,1.149460,0
20160503 175600,1.149470,1.149730,1.149450,1.149470,0
20160503 175700,1.149540,1.149770,1.149470,1.149640,0
20160503 175800,1.149580,1.149580,1.149410,1.149430,0
20160503 175900,1.149430,1.149770,1.149420,1.149690,0
20160503 180000,1.149730,1.149940,1.149720,1.149940,0
20160503 180100,1.149930,1.149930,1.149790,1.149820,0
20160503 180200,1.149810,1.149880,1.149720,1.149780,0
20160503 180300,1.149770,1.149770,1.149630,1.149640,0
20160503 180400,1.149640,1.149700,1.149640,1.149690,0
20160503 180500,1.149690,1.149900,1.149670,1.149850,0
20160503 180600,1.149840,1.149920,1.149800,1.149820,0
20160503 180700,1.149800,1.149860,1.149780,1.149820,0
20160503 180800,1.149810,1.149870,1.149780,1.149870,0
20160503 180900,1.149870,1.149870,1.149510,1.149550,0
20160503 181000,1.149560,1.149830,1.149530,1.149740,0
20160503 181100,1.149740,1.149750,1.149650,1.149720,0
20160503 181200,1.149740,1.149820,1.149720,1.149820,0
20160503 181300,1.149820,1.149820,1.149750,1.149760,0
20160503 181400,1.149750,1.149750,1.149710,1.149720,0
20160503 181500,1.149720,1.149740,1.149700,1.149730,0
20160503 181600,1.149720,1.149720,1.149690,1.149700,0
20160503 181700,1.149700,1.149730,1.149700,1.149730,0
20160503 181800,1.149730,1.149850,1.149660,1.149740,0
20160503 181900,1.149690,1.149830,1.149680,1.149700,0
20160503 182000,1.149700,1.149840,1.149700,1.149800,0
20160503 182100,1.149810,1.149830,1.149800,1.149830,0
20160503 182200,1.149830,1.149970,1.149740,1.149960,0
20160503 182300,1.149960,1.149960,1.149910,1.149910,0
20160503 182400,1.149910,1.149950,1.149900,1.149920,0
20160503 182500,1.149930,1.150030,1.149930,1.150020,0
20160503 182600,1.150010,1.150050,1.149890,1.150000,0
20160503 182700,1.150010,1.150020,1.149960,1.149970,0
20160503 182800,1.149980,1.150000,1.149940,1.150000,0
20160503 182900,1.150020,1.150190,1.150000,1.150190,0
20160503 183000,1.150210,1.150210,1.150010,1.150020,0
20160503 183100,1.150030,1.150070,1.149990,1.149990,0
20160503 183200,1.149990,1.149990,1.149940,1.149980,0
20160503 183300,1.149990,1.150040,1.149940,1.149950,0
20160503 183400,1.149960,1.150010,1.149940,1.149940,0
20160503 183500,1.149970,1.150040,1.149950,1.150010,0
20160503 183600,1.149980,1.149980,1.149890,1.149920,0
20160503 183700,1.149920,1.149930,1.149860,1.149860,0
20160503 183800,1.149860,1.149860,1.149740,1.149760,0
20160503 183900,1.149760,1.149800,1.149740,1.149760,0
20160503 184000,1.149760,1.149780,1.149750,1.149750,0
20160503 184100,1.149760,1.149760,1.149650,1.149660,0
20160503 184200,1.149650,1.149730,1.149650,1.149730,0
20160503 184300,1.149730,1.149800,1.149700,1.149800,0
20160503 184400,1.149800,1.149960,1.149800,1.149850,0
20160503 184500,1.149850,1.149930,1.149790,1.149790,0
20160503 184600,1.149800,1.149840,1.149780,1.149830,0
20160503 184700,1.149830,1.149940,1.149830,1.149880,0
20160503 184800,1.149870,1.149940,1.149870,1.149940,0
20160503 184900,1.149940,1.149940,1.149930,1.149940,0
20160503 185000,1.149940,1.150010,1.149920,1.150010,0
20160503 185100,1.150010,1.150080,1.149970,1.149970,0
20160503 185200,1.150000,1.150010,1.149960,1.149970,0
20160503 185300,1.149970,1.149980,1.149970,1.149970,0
20160503 185400,1.149960,1.149990,1.149960,1.149980,0
20160503 185500,1.149970,1.149990,1.149950,1.149980,0
20160503 185600,1.149950,1.149970,1.149940,1.149940,0
20160503 185700,1.149920,1.149920,1.149850,1.149860,0
20160503 185800,1.149850,1.149970,1.149850,1.149960,0
20160503 185900,1.149950,1.149960,1.149880,1.149950,0
20160503 190000,1.149920,1.150090,1.149890,1.150040,0
20160503 190100,1.150050,1.150080,1.150040,1.150070,0
20160503 190200,1.150070,1.150140,1.150050,1.150060,0
20160503 190300,1.150070,1.150080,1.149980,1.149990,0
20160503 190400,1.149990,1.149990,1.149950,1.149970,0
20160503 190500,1.149990,1.150050,1.149950,1.149960,0
20160503 190600,1.149960,1.150090,1.149900,1.150070,0
20160503 190700,1.150070,1.150130,1.149940,1.150130,0
20160503 190800,1.150140,1.150260,1.150140,1.150260,0
20160503 190900,1.150250,1.150270,1.150240,1.150250,0
20160503 191000,1.150240,1.150270,1.150240,1.150270,0
20160503 191100,1.150270,1.150270,1.150260,1.150270,0
20160503 191200,1.150270,1.150280,1.150250,1.150260,0
20160503 191300,1.150260,1.150260,1.150250,1.150260,0
20160503 191400,1.150280,1.150400,1.150280,1.150370,0
20160503 191500,1.150370,1.150370,1.150250,1.150250,0
20160503 191600,1.150250,1.150290,1.150240,1.150290,0
20160503 191700,1.150290,1.150290,1.150250,1.150250,0
20160503 191800,1.150250,1.150300,1.150250,1.150290,0
20160503 191900,1.150290,1.150290,1.150280,1.150280,0
20160503 192000,1.150260,1.150290,1.150180,1.150180,0
20160503 192100,1.150170,1.150180,1.150100,1.150100,0
20160503 192200,1.150100,1.150140,1.150090,1.150090,0
20160503 192300,1.150090,1.150090,1.150050,1.150050,0
20160503 192400,1.150040,1.150130,1.149830,1.149830,0
20160503 192500,1.149830,1.149910,1.149820,1.149890,0
20160503 192600,1.149920,1.149950,1.149920,1.149940,0
20160503 192700,1.149930,1.149940,1.149890,1.149930,0
20160503 192800,1.149930,1.149940,1.149920,1.149920,0
20160503 192900,1.149920,1.149920,1.149840,1.149840,0
20160503 193000,1.149840,1.149840,1.149830,1.149830,0
20160503 193100,1.149830,1.149840,1.149820,1.149840,0
20160503 193200,1.149830,1.149840,1.149810,1.149810,0
20160503 193300,1.149810,1.149840,1.149810,1.149830,0
20160503 193400,1.149860,1.149880,1.149830,1.149880,0
20160503 193500,1.149870,1.149940,1.149870,1.149910,0
20160503 193600,1.149920,1.149960,1.149850,1.149850,0
20160503 193700,1.149860,1.149860,1.149820,1.149850,0
20160503 193800,1.149840,1.149850,1.149810,1.149850,0
20160503 193900,1.149840,1.149860,1.149820,1.149840,0
20160503 194000,1.149830,1.149880,1.149830,1.149840,0
20160503 194100,1.149830,1.149880,1.149820,1.149860,0
20160503 194200,1.149850,1.149850,1.149800,1.149810,0
20160503 194300,1.149820,1.149870,1.149810,1.149840,0
20160503 194400,1.149850,1.149890,1.149810,1.149840,0
20160503 194500,1.149830,1.149840,1.149770,1.149810,0
20160503 194600,1.149820,1.149830,1.149650,1.149670,0
20160503 194700,1.149670,1.149810,1.149640,1.149740,0
20160503 194800,1.149750,1.149760,1.149720,1.149730,0
20160503 194900,1.149740,1.149930,1.149690,1.149920,0
20160503 195000,1.149910,1.150060,1.149910,1.150050,0
20160503 195100,1.150040,1.150040,1.149980,1.149990,0
20160503 195200,1.149990,1.149990,1.149980,1.149980,0
20160503 195300,1.149980,1.150000,1.149980,1.149990,0
20160503 195400,1.149990,1.150080,1.149990,1.150020,0
20160503 195500,1.150020,1.150040,1.150000,1.150030,0
20160503 195600,1.150030,1.150200,1.150030,1.150140,0
20160503 195700,1.150140,1.150150,1.150090,1.150110,0
20160503 195800,1.150100,1.150110,1.150070,1.150090,0
20160503 195900,1.150080,1.150130,1.150080,1.150110,0
20160503 200000,1.150120,1.150160,1.150010,1.150070,0
20160503 200100,1.150060,1.150260,1.150060,1.150220,0
20160503 200200,1.150220,1.150260,1.150140,1.150150,0
20160503 200300,1.150140,1.150190,1.150120,1.150120,0
20160503 200400,1.150110,1.150190,1.150110,1.150170,0
20160503 200500,1.150180,1.150180,1.150070,1.150150,0
20160503 200600,1.150160,1.150170,1.150060,1.150100,0
20160503 200700,1.150090,1.150130,1.150070,1.150120,0
20160503 200800,1.150130,1.150190,1.150110,1.150110,0
20160503 200900,1.150100,1.150170,1.150050,1.150150,0
20160503 201000,1.150140,1.150150,1.150110,1.150110,0
20160503 201100,1.150120,1.150210,1.150110,1.150190,0
20160503 201200,1.150200,1.150240,1.150170,1.150170,0
20160503 201300,1.150170,1.150220,1.150100,1.150110,0
20160503 201400,1.150120,1.150170,1.150120,1.150170,0
20160503 201500,1.150160,1.150220,1.150140,1.150180,0
20160503 201600,1.150170,1.150220,1.150150,1.150210,0
20160503 201700,1.150220,1.150370,1.150150,1.150320,0
20160503 201800,1.150320,1.150350,1.150270,1.150350,0
20160503 201900,1.150360,1.150390,1.150310,1.150360,0
20160503 202000,1.150370,1.150420,1.150320,1.150380,0
20160503 202100,1.150390,1.150440,1.150370,1.150410,0
20160503 202200,1.150400,1.150450,1.150390,1.150430,0
20160503 202300,1.150440,1.150470,1.150430,1.150470,0
20160503 202400,1.150460,1.150470,1.150430,1.150460,0
20160503 202500,1.150450,1.150460,1.150420,1.150430,0
20160503 202600,1.150420,1.150490,1.150410,1.150440,0
20160503 202700,1.150430,1.150450,1.150410,1.150410,0
20160503 202800,1.150410,1.150470,1.150410,1.150430,0
20160503 202900,1.150440,1.150460,1.150440,1.150460,0
20160503 203000,1.150450,1.150450,1.150410,1.150410,0
20160503 203100,1.150430,1.150460,1.150380,1.150440,0
20160503 203200,1.150430,1.150450,1.150380,1.150400,0
20160503 203300,1.150430,1.150430,1.150380,1.150380,0
20160503 203400,1.150380,1.150400,1.150350,1.150350,0
20160503 203500,1.150350,1.150360,1.150310,1.150330,0
20160503 203600,1.150340,1.150340,1.150300,1.150300,0
20160503 203700,1.150300,1.150300,1.150200,1.150210,0
20160503 203800,1.150230,1.150240,1.150100,1.150140,0
